ImageName,Date,Time_UTC,Latitude NAD83[2011],Longitude NAD83[2011],Ellipsoid NAD83[2011],Easting_UTM19N,Northing_UTM19N,Altitude_NAVD88,
2023022FA_f03r02_20230920T143516Z_R0078706.JPG,9/20/2023,14:35:16,41.86098709,-69.95168372,62.584,421012.105,4634779.751,90.424,
2023022FA_f03r02_20230920T143518Z_R0078707.JPG,9/20/2023,14:35:18,41.86098532,-69.95168462,63.085,421012.028,4634779.556,90.925,
2023022FA_f03r02_20230920T143520Z_R0078708.JPG,9/20/2023,14:35:20,41.86098702,-69.95168107,63.364,421012.324,4634779.741,91.204,
2023022FA_f03r02_20230920T143522Z_R0078709.JPG,9/20/2023,14:35:22,41.86099058,-69.95167739,63.065,421012.634,4634780.133,90.906,
2023022FA_f03r02_20230920T143524Z_R0078710.JPG,9/20/2023,14:35:24,41.86098845,-69.95167614,62.925,421012.735,4634779.896,90.765,
2023022FA_f03r02_20230920T143526Z_R0078711.JPG,9/20/2023,14:35:26,41.86098697,-69.95168029,62.742,421012.389,4634779.735,90.583,
2023022FA_f03r02_20230920T143528Z_R0078712.JPG,9/20/2023,14:35:28,41.86098492,-69.95168025,62.45,421012.39,4634779.507,90.29,
2023022FA_f03r02_20230920T143530Z_R0078713.JPG,9/20/2023,14:35:30,41.86098494,-69.951679,62.17,421012.493,4634779.509,90.01,
2023022FA_f03r02_20230920T143532Z_R0078714.JPG,9/20/2023,14:35:32,41.86098351,-69.95168047,61.855,421012.37,4634779.351,89.695,
2023022FA_f03r02_20230920T143534Z_R0078715.JPG,9/20/2023,14:35:34,41.86100247,-69.95168423,61.486,421012.081,4634781.46,89.326,
2023022FA_f03r02_20230920T143536Z_R0078716.JPG,9/20/2023,14:35:36,41.86101787,-69.95168597,61.187,421011.956,4634783.172,89.027,
2023022FA_f03r02_20230920T143538Z_R0078717.JPG,9/20/2023,14:35:38,41.86098766,-69.95168247,61.297,421012.209,4634779.814,89.137,
2023022FA_f03r02_20230920T143540Z_R0078718.JPG,9/20/2023,14:35:40,41.86094257,-69.95167211,61.525,421013.013,4634774.798,89.366,
2023022FA_f03r02_20230920T143542Z_R0078719.JPG,9/20/2023,14:35:42,41.86088999,-69.95166214,61.713,421013.776,4634768.951,89.554,
2023022FA_f03r02_20230920T143544Z_R0078720.JPG,9/20/2023,14:35:44,41.8608323,-69.95165119,61.967,421014.614,4634762.536,89.808,
2023022FA_f03r02_20230920T143546Z_R0078721.JPG,9/20/2023,14:35:46,41.86077285,-69.95164033,62.264,421015.442,4634755.925,90.105,
2023022FA_f03r02_20230920T143548Z_R0078722.JPG,9/20/2023,14:35:48,41.86071433,-69.95162847,62.457,421016.355,4634749.417,90.298,
2023022FA_f03r02_20230920T143550Z_R0078723.JPG,9/20/2023,14:35:50,41.86065724,-69.95161487,62.356,421017.413,4634743.066,90.197,
2023022FA_f03r02_20230920T143552Z_R0078724.JPG,9/20/2023,14:35:52,41.86060019,-69.95160268,62.175,421018.354,4634736.72,90.016,
2023022FA_f03r02_20230920T143554Z_R0078725.JPG,9/20/2023,14:35:54,41.86055744,-69.95159378,61.789,421019.041,4634731.966,89.63,
2023022FA_f03r02_20230920T143556Z_R0078726.JPG,9/20/2023,14:35:56,41.86055452,-69.9515935,61.466,421019.061,4634731.642,89.307,
2023022FA_f03r02_20230920T143558Z_R0078727.JPG,9/20/2023,14:35:58,41.86055119,-69.9515943,61.143,421018.99,4634731.272,88.984,
2023022FA_f03r02_20230920T143600Z_R0078728.JPG,9/20/2023,14:36:00,41.86055146,-69.95159454,61.07,421018.97,4634731.303,88.91,
2023022FA_f03r02_20230920T143602Z_R0078729.JPG,9/20/2023,14:36:02,41.86055182,-69.95159408,60.83,421019.009,4634731.342,88.671,
2023022FA_f03r02_20230920T143604Z_R0078730.JPG,9/20/2023,14:36:04,41.86055505,-69.95159376,60.828,421019.039,4634731.701,88.669,
2023022FA_f03r02_20230920T143606Z_R0078731.JPG,9/20/2023,14:36:06,41.86055386,-69.9515969,61.054,421018.777,4634731.572,88.895,
2023022FA_f03r02_20230920T143608Z_R0078732.JPG,9/20/2023,14:36:08,41.8605524,-69.95159614,60.793,421018.838,4634731.409,88.634,
2023022FA_f03r02_20230920T143610Z_R0078733.JPG,9/20/2023,14:36:10,41.86055858,-69.95159682,60.087,421018.79,4634732.095,87.928,
2023022FA_f03r02_20230920T143612Z_R0078734.JPG,9/20/2023,14:36:12,41.86055634,-69.95159711,57.621,421018.763,4634731.847,85.462,
2023022FA_f03r02_20230920T143614Z_R0078735.JPG,9/20/2023,14:36:14,41.86055544,-69.95159389,54.538,421019.029,4634731.743,82.379,
2023022FA_f03r02_20230920T143616Z_R0078736.JPG,9/20/2023,14:36:16,41.86055701,-69.9515954,51.457,421018.905,4634731.919,79.298,
2023022FA_f03r02_20230920T143618Z_R0078737.JPG,9/20/2023,14:36:18,41.8605555,-69.95159669,48.154,421018.797,4634731.753,75.995,
2023022FA_f03r02_20230920T143620Z_R0078738.JPG,9/20/2023,14:36:20,41.86055473,-69.95159722,44.569,421018.752,4634731.669,72.41,
2023022FA_f03r02_20230920T143622Z_R0078739.JPG,9/20/2023,14:36:22,41.86055433,-69.95159689,41.761,421018.779,4634731.624,69.602,
2023022FA_f03r02_20230920T143624Z_R0078740.JPG,9/20/2023,14:36:24,41.86055586,-69.95159228,41.732,421019.163,4634731.789,69.572,
2023022FA_f03r02_20230920T143626Z_R0078741.JPG,9/20/2023,14:36:26,41.86056257,-69.95153873,41.488,421023.616,4634732.485,69.329,
2023022FA_f03r02_20230920T143628Z_R0078742.JPG,9/20/2023,14:36:28,41.86057315,-69.95145414,41.398,421030.65,4634733.582,69.239,
2023022FA_f03r02_20230920T143630Z_R0078743.JPG,9/20/2023,14:36:30,41.86058213,-69.95136096,41.219,421038.395,4634734.493,69.06,
2023022FA_f03r02_20230920T143632Z_R0078744.JPG,9/20/2023,14:36:32,41.86058165,-69.95130518,41.164,421043.024,4634734.389,69.005,
2023022FA_f03r02_20230920T143634Z_R0078745.JPG,9/20/2023,14:36:34,41.86051458,-69.95127285,41.271,421045.625,4634726.912,69.112,
2023022FA_f03r02_20230920T143636Z_R0078746.JPG,9/20/2023,14:36:36,41.86042273,-69.95124625,41.77,421047.72,4634716.69,69.611,
2023022FA_f03r02_20230920T143638Z_R0078747.JPG,9/20/2023,14:36:38,41.8603308,-69.95122457,41.826,421049.406,4634706.463,69.668,
2023022FA_f03r02_20230920T143640Z_R0078748.JPG,9/20/2023,14:36:40,41.86023831,-69.95120636,41.713,421050.804,4634696.178,69.554,
2023022FA_f03r02_20230920T143642Z_R0078749.JPG,9/20/2023,14:36:42,41.86014429,-69.95118835,41.722,421052.183,4634685.722,69.564,
2023022FA_f03r02_20230920T143644Z_R0078750.JPG,9/20/2023,14:36:44,41.86004952,-69.95116974,41.546,421053.611,4634675.183,69.388,
2023022FA_f03r02_20230920T143646Z_R0078751.JPG,9/20/2023,14:36:46,41.85995458,-69.95115098,41.507,421055.051,4634664.624,69.348,
2023022FA_f03r02_20230920T143648Z_R0078752.JPG,9/20/2023,14:36:48,41.85986148,-69.95113507,41.518,421056.257,4634654.273,69.359,
2023022FA_f03r02_20230920T143650Z_R0078753.JPG,9/20/2023,14:36:50,41.85976602,-69.95111609,41.544,421057.715,4634643.657,69.386,
2023022FA_f03r02_20230920T143652Z_R0078754.JPG,9/20/2023,14:36:52,41.85967094,-69.95109807,41.771,421059.094,4634633.084,69.613,
2023022FA_f03r02_20230920T143654Z_R0078755.JPG,9/20/2023,14:36:54,41.85957651,-69.95108058,41.931,421060.429,4634622.583,69.773,
2023022FA_f03r02_20230920T143656Z_R0078756.JPG,9/20/2023,14:36:56,41.85948546,-69.95106336,41.576,421061.747,4634612.458,69.418,
2023022FA_f03r02_20230920T143658Z_R0078757.JPG,9/20/2023,14:36:58,41.85942619,-69.95105318,38.176,421062.519,4634605.868,66.019,
2023022FA_f03r02_20230920T143700Z_R0078758.JPG,9/20/2023,14:37:00,41.85938417,-69.95104336,34.325,421063.282,4634601.194,62.167,
2023022FA_f03r02_20230920T143702Z_R0078759.JPG,9/20/2023,14:37:02,41.85935335,-69.95103495,30.523,421063.943,4634597.764,58.365,
2023022FA_f03r02_20230920T143704Z_R0078760.JPG,9/20/2023,14:37:04,41.8593286,-69.95103352,26.808,421064.031,4634595.015,54.651,
2023022FA_f03r02_20230920T143706Z_R0078761.JPG,9/20/2023,14:37:06,41.85932399,-69.95103413,25.13,421063.974,4634594.504,52.972,
2023022FA_f03r02_20230920T143708Z_R0078762.JPG,9/20/2023,14:37:08,41.85929847,-69.95102724,24.712,421064.514,4634591.664,52.555,
2023022FA_f03r02_20230920T143710Z_R0078763.JPG,9/20/2023,14:37:10,41.85925695,-69.95101823,24.475,421065.211,4634587.046,52.318,
2023022FA_f03r02_20230920T143712Z_R0078764.JPG,9/20/2023,14:37:12,41.85920938,-69.95100972,24.443,421065.86,4634581.756,52.285,
2023022FA_f03r02_20230920T143714Z_R0078765.JPG,9/20/2023,14:37:14,41.859158,-69.95099897,24.504,421066.688,4634576.043,52.347,
2023022FA_f03r02_20230920T143716Z_R0078766.JPG,9/20/2023,14:37:16,41.85909748,-69.95098879,24.495,421067.459,4634569.313,52.337,
2023022FA_f03r02_20230920T143718Z_R0078767.JPG,9/20/2023,14:37:18,41.85903524,-69.95097535,24.526,421068.498,4634562.391,52.368,
2023022FA_f03r02_20230920T143720Z_R0078768.JPG,9/20/2023,14:37:20,41.85897142,-69.95096458,24.587,421069.313,4634555.295,52.43,
2023022FA_f03r02_20230920T143722Z_R0078769.JPG,9/20/2023,14:37:22,41.85890679,-69.95095448,24.795,421070.072,4634548.109,52.638,
2023022FA_f03r02_20230920T143724Z_R0078770.JPG,9/20/2023,14:37:24,41.85883716,-69.95094159,24.818,421071.056,4634540.367,52.661,
2023022FA_f03r02_20230920T143726Z_R0078771.JPG,9/20/2023,14:37:26,41.85877028,-69.95092691,24.532,421072.193,4634532.928,52.375,
2023022FA_f03r02_20230920T143728Z_R0078772.JPG,9/20/2023,14:37:28,41.85870211,-69.95091547,24.435,421073.058,4634525.348,52.278,
2023022FA_f03r02_20230920T143730Z_R0078773.JPG,9/20/2023,14:37:30,41.85863192,-69.95090199,24.466,421074.091,4634517.544,52.309,
2023022FA_f03r02_20230920T143732Z_R0078774.JPG,9/20/2023,14:37:32,41.85855754,-69.95088656,24.498,421075.28,4634509.271,52.341,
2023022FA_f03r02_20230920T143734Z_R0078775.JPG,9/20/2023,14:37:34,41.85848284,-69.95087099,24.396,421076.481,4634500.962,52.239,
2023022FA_f03r02_20230920T143736Z_R0078776.JPG,9/20/2023,14:37:36,41.85840974,-69.95085741,24.715,421077.518,4634492.834,52.559,
2023022FA_f03r02_20230920T143738Z_R0078777.JPG,9/20/2023,14:37:38,41.85833498,-69.95084368,25.039,421078.565,4634484.521,52.883,
2023022FA_f03r02_20230920T143740Z_R0078778.JPG,9/20/2023,14:37:40,41.85825778,-69.95082686,25.198,421079.866,4634475.935,53.042,
2023022FA_f03r02_20230920T143742Z_R0078779.JPG,9/20/2023,14:37:42,41.85818008,-69.95081295,25.304,421080.925,4634467.295,53.148,
2023022FA_f03r02_20230920T143744Z_R0078780.JPG,9/20/2023,14:37:44,41.85810499,-69.9507985,25.058,421082.033,4634458.945,52.902,
2023022FA_f03r02_20230920T143746Z_R0078781.JPG,9/20/2023,14:37:46,41.8580309,-69.95078136,24.451,421083.364,4634450.702,52.295,
2023022FA_f03r02_20230920T143748Z_R0078782.JPG,9/20/2023,14:37:48,41.85795631,-69.95076628,24.099,421084.524,4634442.407,51.943,
2023022FA_f03r02_20230920T143750Z_R0078783.JPG,9/20/2023,14:37:50,41.85787711,-69.95075104,23.844,421085.692,4634433.6,51.688,
2023022FA_f03r02_20230920T143752Z_R0078784.JPG,9/20/2023,14:37:52,41.85779659,-69.95073392,23.917,421087.014,4634424.644,51.762,
2023022FA_f03r02_20230920T143754Z_R0078785.JPG,9/20/2023,14:37:54,41.85771432,-69.9507176,24.378,421088.268,4634415.495,52.223,
2023022FA_f03r02_20230920T143756Z_R0078786.JPG,9/20/2023,14:37:56,41.85763441,-69.95070463,24.802,421089.246,4634406.611,52.646,
2023022FA_f03r02_20230920T143758Z_R0078787.JPG,9/20/2023,14:37:58,41.85755493,-69.9506877,25.04,421090.553,4634397.77,52.884,
2023022FA_f03r02_20230920T143800Z_R0078788.JPG,9/20/2023,14:38:00,41.85747649,-69.95067115,24.747,421091.83,4634389.046,52.592,
2023022FA_f03r02_20230920T143802Z_R0078789.JPG,9/20/2023,14:38:02,41.85739762,-69.95065439,24.388,421093.125,4634380.275,52.233,
2023022FA_f03r02_20230920T143804Z_R0078790.JPG,9/20/2023,14:38:04,41.85732326,-69.95064148,24.08,421094.105,4634372.006,51.925,
2023022FA_f03r02_20230920T143806Z_R0078791.JPG,9/20/2023,14:38:06,41.85730177,-69.95064056,24.193,421094.155,4634369.619,52.038,
2023022FA_f03r02_20230920T143808Z_R0078792.JPG,9/20/2023,14:38:08,41.85729818,-69.95064087,24.141,421094.125,4634369.221,51.986,
2023022FA_f03r02_20230920T143810Z_R0078793.JPG,9/20/2023,14:38:10,41.85729382,-69.95064173,24.347,421094.048,4634368.738,52.192,
2023022FA_f03r02_20230920T143812Z_R0078794.JPG,9/20/2023,14:38:12,41.85729764,-69.95063809,24.492,421094.355,4634369.158,52.337,
2023022FA_f03r02_20230920T143814Z_R0078795.JPG,9/20/2023,14:38:14,41.85729956,-69.95063382,22.869,421094.711,4634369.368,50.714,
2023022FA_f03r02_20230920T143816Z_R0078796.JPG,9/20/2023,14:38:16,41.85729971,-69.95063578,20.838,421094.549,4634369.386,48.683,
2023022FA_f03r02_20230920T143818Z_R0078797.JPG,9/20/2023,14:38:18,41.85730108,-69.95063628,19.079,421094.509,4634369.538,46.924,
2023022FA_f03r02_20230920T143820Z_R0078798.JPG,9/20/2023,14:38:20,41.85730151,-69.95063581,17.675,421094.549,4634369.586,45.52,
2023022FA_f03r02_20230920T143822Z_R0078799.JPG,9/20/2023,14:38:22,41.8573042,-69.95063785,17.336,421094.383,4634369.887,45.181,
2023022FA_f03r02_20230920T143824Z_R0078800.JPG,9/20/2023,14:38:24,41.85733654,-69.95063819,16.917,421094.394,4634373.477,44.762,
2023022FA_f03r02_20230920T143826Z_R0078801.JPG,9/20/2023,14:38:26,41.85738258,-69.95064346,16.465,421094.014,4634378.594,44.31,
2023022FA_f03r02_20230920T143828Z_R0078802.JPG,9/20/2023,14:38:28,41.85742822,-69.95065033,16.059,421093.499,4634383.668,43.904,
2023022FA_f03r02_20230920T143830Z_R0078803.JPG,9/20/2023,14:38:30,41.85746927,-69.95065388,15.838,421093.255,4634388.228,43.683,
2023022FA_f03r02_20230920T143832Z_R0078804.JPG,9/20/2023,14:38:32,41.85750793,-69.95065454,15.807,421093.248,4634392.521,43.652,
2023022FA_f03r02_20230920T143834Z_R0078805.JPG,9/20/2023,14:38:34,41.85754744,-69.95065872,15.877,421092.949,4634396.912,43.722,
2023022FA_f03r02_20230920T143836Z_R0078806.JPG,9/20/2023,14:38:36,41.85759073,-69.95066267,15.918,421092.675,4634401.722,43.763,
2023022FA_f03r02_20230920T143838Z_R0078807.JPG,9/20/2023,14:38:38,41.85763667,-69.95066591,16.15,421092.462,4634406.826,43.995,
2023022FA_f03r02_20230920T143840Z_R0078808.JPG,9/20/2023,14:38:40,41.85768456,-69.95066597,16.356,421092.516,4634412.144,44.201,
2023022FA_f03r02_20230920T143842Z_R0078809.JPG,9/20/2023,14:38:42,41.85773592,-69.95066614,16.263,421092.565,4634417.846,44.107,
2023022FA_f03r02_20230920T143844Z_R0078810.JPG,9/20/2023,14:38:44,41.85779022,-69.95066932,16.101,421092.368,4634423.877,43.945,
2023022FA_f03r02_20230920T143846Z_R0078811.JPG,9/20/2023,14:38:46,41.85785023,-69.95067471,15.985,421091.995,4634430.545,43.829,
2023022FA_f03r02_20230920T143848Z_R0078812.JPG,9/20/2023,14:38:48,41.85791226,-69.95067859,16.05,421091.749,4634437.436,43.894,
2023022FA_f03r02_20230920T143850Z_R0078813.JPG,9/20/2023,14:38:50,41.857974,-69.95068048,16.12,421091.668,4634444.292,43.964,
2023022FA_f03r02_20230920T143852Z_R0078814.JPG,9/20/2023,14:38:52,41.85803558,-69.95068116,15.834,421091.687,4634451.13,43.679,
2023022FA_f03r02_20230920T143854Z_R0078815.JPG,9/20/2023,14:38:54,41.85809962,-69.95068331,15.705,421091.587,4634458.242,43.549,
2023022FA_f03r02_20230920T143856Z_R0078816.JPG,9/20/2023,14:38:56,41.85815951,-69.95068749,15.751,421091.314,4634464.895,43.595,
2023022FA_f03r02_20230920T143858Z_R0078817.JPG,9/20/2023,14:38:58,41.85821771,-69.95068772,15.922,421091.366,4634471.357,43.766,
2023022FA_f03r02_20230920T143900Z_R0078818.JPG,9/20/2023,14:39:00,41.85827638,-69.95068741,16.101,421091.465,4634477.872,43.945,
2023022FA_f03r02_20230920T143902Z_R0078819.JPG,9/20/2023,14:39:02,41.85833104,-69.95068976,16.26,421091.336,4634483.942,44.104,
2023022FA_f03r02_20230920T143904Z_R0078820.JPG,9/20/2023,14:39:04,41.85838716,-69.95069112,16.165,421091.292,4634490.175,44.008,
2023022FA_f03r02_20230920T143906Z_R0078821.JPG,9/20/2023,14:39:06,41.85844983,-69.95069058,16.163,421091.415,4634497.132,44.007,
2023022FA_f03r02_20230920T143908Z_R0078822.JPG,9/20/2023,14:39:08,41.85851765,-69.95069135,16.063,421091.434,4634504.663,43.907,
2023022FA_f03r02_20230920T143910Z_R0078823.JPG,9/20/2023,14:39:10,41.85859073,-69.95069489,15.588,421091.23,4634512.78,43.431,
2023022FA_f03r02_20230920T143912Z_R0078824.JPG,9/20/2023,14:39:12,41.85866525,-69.95069791,15.195,421091.071,4634521.057,43.038,
2023022FA_f03r02_20230920T143914Z_R0078825.JPG,9/20/2023,14:39:14,41.85874439,-69.95069879,14.96,421091.095,4634529.844,42.804,
2023022FA_f03r02_20230920T143916Z_R0078826.JPG,9/20/2023,14:39:16,41.85882486,-69.95070234,14.688,421090.899,4634538.781,42.531,
2023022FA_f03r02_20230920T143918Z_R0078827.JPG,9/20/2023,14:39:18,41.85891204,-69.95070709,14.528,421090.612,4634548.466,42.372,
2023022FA_f03r02_20230920T143920Z_R0078828.JPG,9/20/2023,14:39:20,41.85900522,-69.95070999,14.205,421090.487,4634558.814,42.048,
2023022FA_f03r02_20230920T143922Z_R0078829.JPG,9/20/2023,14:39:22,41.85910006,-69.95071483,14.169,421090.201,4634569.348,42.012,
2023022FA_f03r02_20230920T143924Z_R0078830.JPG,9/20/2023,14:39:24,41.85919164,-69.95071965,14.033,421089.914,4634579.52,41.876,
2023022FA_f03r02_20230920T143926Z_R0078831.JPG,9/20/2023,14:39:26,41.85928349,-69.95072881,14.283,421089.266,4634589.726,42.126,
2023022FA_f03r02_20230920T143928Z_R0078832.JPG,9/20/2023,14:39:28,41.85936617,-69.95073226,14.884,421089.081,4634598.909,42.727,
2023022FA_f03r02_20230920T143930Z_R0078833.JPG,9/20/2023,14:39:30,41.85944216,-69.95073352,15.247,421089.071,4634607.348,43.089,
2023022FA_f03r02_20230920T143932Z_R0078834.JPG,9/20/2023,14:39:32,41.85951822,-69.9507375,15.434,421088.834,4634615.796,43.276,
2023022FA_f03r02_20230920T143934Z_R0078835.JPG,9/20/2023,14:39:34,41.85959809,-69.95074417,15.882,421088.378,4634624.67,43.724,
2023022FA_f03r02_20230920T143936Z_R0078836.JPG,9/20/2023,14:39:36,41.85967215,-69.95074351,16.348,421088.524,4634632.892,44.19,
2023022FA_f03r02_20230920T143938Z_R0078837.JPG,9/20/2023,14:39:38,41.85975236,-69.95074351,16.258,421088.622,4634641.798,44.1,
2023022FA_f03r02_20230920T143940Z_R0078838.JPG,9/20/2023,14:39:40,41.85983373,-69.95074757,16.186,421088.386,4634650.835,44.028,
2023022FA_f03r02_20230920T143942Z_R0078839.JPG,9/20/2023,14:39:42,41.85991638,-69.95075164,16.018,421088.149,4634660.016,43.86,
2023022FA_f03r02_20230920T143944Z_R0078840.JPG,9/20/2023,14:39:44,41.8599905,-69.95075452,15.742,421088.002,4634668.248,43.583,
2023022FA_f03r02_20230920T143946Z_R0078841.JPG,9/20/2023,14:39:46,41.86003583,-69.9507573,15.759,421087.827,4634673.283,43.601,
2023022FA_f03r02_20230920T143948Z_R0078842.JPG,9/20/2023,14:39:48,41.86004114,-69.95077023,16.122,421086.76,4634673.885,43.964,
2023022FA_f03r02_20230920T143950Z_R0078843.JPG,9/20/2023,14:39:50,41.86003983,-69.95081417,16.29,421083.111,4634673.78,44.131,
2023022FA_f03r02_20230920T143952Z_R0078844.JPG,9/20/2023,14:39:52,41.860038,-69.95087196,16.227,421078.312,4634673.629,44.068,
2023022FA_f03r02_20230920T143954Z_R0078845.JPG,9/20/2023,14:39:54,41.8600261,-69.95093992,15.982,421072.657,4634672.371,43.823,
2023022FA_f03r02_20230920T143956Z_R0078846.JPG,9/20/2023,14:39:56,41.8599932,-69.95104216,15.581,421064.131,4634668.813,43.422,
2023022FA_f03r02_20230920T143958Z_R0078847.JPG,9/20/2023,14:39:58,41.85994279,-69.95117819,15.209,421052.779,4634663.34,43.05,
2023022FA_f03r02_20230920T144000Z_R0078848.JPG,9/20/2023,14:40:00,41.85988587,-69.95132383,15.017,421040.62,4634657.155,42.859,
2023022FA_f03r02_20230920T144002Z_R0078849.JPG,9/20/2023,14:40:02,41.85982494,-69.9514661,14.704,421028.737,4634650.521,42.546,
2023022FA_f03r02_20230920T144004Z_R0078850.JPG,9/20/2023,14:40:04,41.85976733,-69.95160094,14.879,421017.474,4634644.248,42.721,
2023022FA_f03r02_20230920T144006Z_R0078851.JPG,9/20/2023,14:40:06,41.85971708,-69.95170923,15.245,421008.424,4634638.769,43.087,
2023022FA_f03r02_20230920T144008Z_R0078852.JPG,9/20/2023,14:40:08,41.8596668,-69.95178538,16.043,421002.041,4634633.256,43.885,
2023022FA_f03r02_20230920T144010Z_R0078853.JPG,9/20/2023,14:40:10,41.8596335,-69.95182131,16.139,420999.018,4634629.592,43.981,
2023022FA_f03r02_20230920T144012Z_R0078854.JPG,9/20/2023,14:40:12,41.85960609,-69.9518364,14.236,420997.732,4634626.563,42.078,
2023022FA_f03r02_20230920T144014Z_R0078855.JPG,9/20/2023,14:40:14,41.85957346,-69.95184882,11.731,420996.661,4634622.952,39.573,
2023022FA_f03r02_20230920T144016Z_R0078856.JPG,9/20/2023,14:40:16,41.85950377,-69.95187036,9.666,420994.788,4634615.233,37.508,
2023022FA_f03r02_20230920T144018Z_R0078857.JPG,9/20/2023,14:40:18,41.85944984,-69.95188642,8.3,420993.388,4634609.26,36.142,
